   0.0000000e+00   1.8031222e-12   2.1141172e-12
   7.5000000e-01   2.0891173e+00   2.4848508e-02
   1.5000000e+00   3.9841787e+00   5.4669353e-02
   2.2500000e+00   6.1536266e+00   1.8905814e-01
   3.0000000e+00   7.4820953e+00   1.2748984e+00
   3.7500000e+00   8.1587540e+00   2.6975831e+00
   6.0000000e+00   1.8449080e+01   5.6387632e-01
   9.0000000e+00   2.3086390e+01   3.3315107e+00
   1.2000000e+01   3.1059875e+01   4.3480697e-01
   1.5000000e+01   4.3089708e+01   7.1623153e-01
