   0.0000000e+00   1.0000000e+02   4.8198194e-12
   7.5000000e-01   9.1929494e+01   4.2632605e+00
   1.5000000e+00   9.9021641e+01   4.1911213e+00
   2.2500000e+00   8.5218021e+01   7.6795548e+00
   3.0000000e+00   8.2101323e+01   8.8496520e+00
   3.7500000e+00   8.8502397e+01   5.6586889e+00
   6.0000000e+00   6.1238090e+01   3.7174231e+00
   9.0000000e+00   4.8049156e+01   9.7521499e+00
   1.2000000e+01   3.5737332e+01   6.4000828e-02
   1.5000000e+01   1.2376361e+01   7.8103330e-02
